,super_opeid,mr_overall,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5
501,31,2.8215427899999996,3.0273184,2.90856518,2.8078305,2.71949122,2.6805264799999997
502,3956,2.90394875,3.0759632000000003,3.0100961,2.84544915,2.9156188899999997,2.686965
503,4731,2.080314131,2.6826765800000003,2.1535643700000002,2.004810661,2.1507695,1.974339462
504,1669,2.9494045499999997,3.3827230169999996,3.0603951900000004,2.92184565,2.836032489999999,2.4897544
505,3758,2.95914525,3.3567278270000003,3.0697257799999997,2.7953796300000002,2.79764117,2.89397993
506,2573,1.824409137,2.119387314,1.998353411,1.9049567559999998,1.9374789890000002,1.7706441689999999
507,1543,2.9232829400000004,3.173433807,3.01628423,2.98386311,2.7948207899999997,2.6865377300000004
508,2249,3.1414717200000006,3.4925371989999996,3.291674321,3.1782013100000004,2.8755035500000004,2.72890478
509,2918,2.020753578,2.65845581,1.9818112676,2.005164997,1.9364620549999998,2.0245016099999997
510,2919,3.145502442,3.3926401740000007,3.278586044,3.142369944,3.0443101099999996,2.83136651
511,3811,2.80660896,3.2773177749999998,3.1402491819999994,2.65624559,2.63189245,2.65368052
512,21566,2.84491476,3.347965129,2.85705723,2.94699332,2.7455770299999998,2.74515435
513,2529,2.83193398,3.401796836,3.0055143699999998,2.89643,2.47285907,1.7025789439999999
514,1475,3.11707529,3.338445314,3.1957429499999996,3.06807058,2.93992989,2.99579955
515,1792,2.081443797,2.083551621,2.256067808,2.26729912,2.0655156139999997,2.017135252
516,3986,2.136088205,2.61294107,2.38341068,2.203090055,2.152965965,2.007422902
517,2144,2.83915527,2.975878871,2.8538606599999996,2.8825386300000004,2.92351851,2.72718743
518,3041,2.37500297,2.8162153,2.55862654,2.41599354,2.265771664,2.288593655
519,3563,2.85913287,2.99537212,2.9373517699999994,2.79741678,2.7612235899999997,2.75275373
520,7110,2.8124945300000004,3.07035646,3.02248896,2.7711123300000002,2.75055199,2.70970782
521,7053,2.84609885,3.05453105,2.9950480699999997,2.82107534,2.6750142550000002,2.80751203
522,11727,2.82541475,3.0206704199999996,2.91289158,2.77559328,2.76785241,2.75086732
523,21449,2.7563933900000004,3.0606106100000003,2.9779555600000003,2.76336865,2.6826076100000003,2.6227170500000003
524,3252,2.28162865,2.52932128,2.3465887140000006,2.43919711,2.267326145,2.136755417
525,4625,3.05659071,3.270913386,3.11455867,3.00101583,2.8840692,2.7696032
526,2251,2.89744172,3.225519989,3.0010528800000005,2.93578971,2.81245068,2.7395592100000004
527,2403,2.5268023499999996,2.670716085,2.725474555,2.4907060249999997,2.413674135,2.4258318
528,3042,2.067060047,2.5321406000000004,2.44781965,2.171808493,2.105461169,1.9838815960000002
529,1671,2.19802895,2.2992086099999995,2.28082283,2.24748972,2.15518257,2.1646776899999995
530,7120,2.7924701499999998,3.2121936149999994,2.90086627,2.8525535300000002,2.701897,2.56678851
531,91,2.46213873,2.72542822,2.5871048099999996,2.4431289700000005,2.30680012,2.206175065
532,3253,2.0403400790000004,2.119995105,2.2229856029999997,2.06649751,2.0648291000000003,2.008040591
533,2989,2.384172085,2.4042934049999998,2.4465429999999997,2.424481655,2.2818641,2.345823315
534,37243,1.794931247,2.68862807,1.965138619,1.8444070740000003,1.6334391,1.752717932
535,2004,2.551841355,2.6951063599999996,2.6138322599999997,2.457573055,2.46324042,2.359026105
536,3671,2.97402695,3.1948823,3.09876357,2.9928261999999997,2.97265202,2.78701187
537,2544,2.20958958,2.5167577800000003,2.1412499800000004,2.392518505,2.108266085,2.091216758
538,1913,2.8777079,3.2236279310000002,2.9042073,2.7792397600000003,2.8284854000000004,2.4838806730000003
539,2713,2.1665471860000003,2.343867674,2.46496807,2.1968695599999997,2.11528549,2.021720064
540,1750,2.35856503,2.88344593,2.60135762,2.46459247,2.1320754600000003,2.2885535900000002
541,1196,2.27965038,2.170698707,2.492131388,2.3539308399999994,2.4016050800000004,2.128596448
542,1859,2.7019169400000003,3.554881028,2.98891952,2.66957342,2.5519246,2.68542364
543,4692,3.3654206899999997,3.2460931332,3.368537269,3.582217044,3.2702839679999998,3.326063465
544,25882,3.3144540439999997,3.077817449,3.7819320859000003,3.1370826689999998,3.256173973,3.2776232659999995
545,2667,2.34598584,2.62143996,2.48869394,2.32317,2.25478527,2.1906929120000003
546,1860,1.985975787,2.034028867,2.109900745,1.9828736740000001,2.06295163,1.9235117769999999
547,2603,2.0680343469999998,2.1305403920000003,2.17163828,2.1955109100000003,2.103564445,2.02149628
548,2461,2.6880516,3.1687804900000005,3.09003116,2.7663406500000005,2.5248775620000004,2.32782342
549,2920,1.746665188,2.346273199,2.022980868,1.798620075,1.809270432,1.6838698490000001
550,4641,2.036691924,2.3091739049999997,2.239810912,2.0366951369999997,1.9546973519999997,2.0073639229999998
551,3258,1.9764398719999998,2.23791397,2.2694833099999996,1.9998499189999999,1.897167892,1.9417853809999999
552,5448,3.1542846570000003,3.3327767249999996,3.119824974,3.239404551,3.1503800909999997,2.96966373
553,2864,2.79617909,3.1079578000000003,3.00378555,2.8967561400000004,2.65743859,2.6653287600000004
554,6835,3.03546107,3.295420061,3.12816979,3.022299215,2.94066481,2.632277288
555,25561,2.61467721,2.591319664,2.78868149,2.5310850300000003,2.5517122850000002,2.68411006
556,1793,2.82046246,3.5517430449999994,2.88566507,2.93917095,2.72205317,2.72291199
557,12260,3.2874452360000004,3.547285112,3.205054353,3.1697261300000004,3.282660694,2.7175671120000002
558,2923,2.3876363950000004,2.7508156599999993,2.478949655,2.4931953449999997,2.345112405,2.286921535
559,8862,2.86713182,3.16979405,3.140394562,2.9096988999999995,2.657248295,2.6624680699999996
560,2404,2.96218836,3.3028636919999994,2.98898522,2.8215235049999996,2.6130104599999995,2.5792208000000003
561,10997,2.96914456,3.223139403,3.0174056599999997,2.97639445,2.7893779,2.7763273799999997
562,2405,3.07504017,3.3433899919999996,3.2177144699999998,2.95157075,2.8330649799999996,2.74177867
563,3320,2.3811829400000004,2.5816635900000002,2.5630694099999998,2.4315263099999997,2.324163285,2.28529265
564,3487,2.74186333,3.08802698,2.8935781499999997,2.79852759,2.6321133899999998,2.58076794
565,3564,2.65919476,2.8108119999999994,2.6781830149999997,2.74162996,2.54814312,2.62076235
566,1073,3.09733102,3.18349364,3.2277499400000007,3.04797242,3.0262244899999997,3.0126152700000004
567,22724,3.599354567,3.6147804690000003,3.613791394,3.549361936,3.582530289,3.5317204768
568,1425,2.281690305,2.7214842100000007,2.55949373,2.2915748,2.283868495,2.139911805
569,1470,3.06570685,3.29597859,3.10500896,3.0589035800000004,3.0121158599999998,2.91304883
570,7275,3.0441052,3.5298672279999996,3.161038978,2.9980309299999996,2.80174762,2.75262895
571,11133,2.93987791,2.9888629999999994,3.1890011100000004,2.5309202600000003,3.04679587,3.2373534889999998
572,1674,2.271729429,2.5401439199999998,2.5873559000000004,2.415215355,2.291928348,2.110693013
573,80,2.80894299,3.240512063,2.93620475,2.88283225,2.7025941,2.5926869100000003
574,1963,2.7479629400000003,3.0995387599999997,3.00361083,2.76126747,2.614447685,2.44071252
575,3708,2.447462225,2.96408303,2.5798563420000002,2.50218737,2.4554429250000003,2.29039623
576,2259,2.5488788,2.77803901,2.66860492,2.61335667,2.53387896,2.4694756399999993
577,2145,2.7052515599999998,2.8904289199999997,2.97665785,2.8594486199999998,2.53358161,2.5949207449999996
578,2651,2.99755798,3.3502538950000003,2.99298327,2.9954382799999997,2.68198526,2.81142674
579,3155,2.88073442,3.1016557700000003,2.98765001,2.81726731,2.70227836,2.43395305
580,3193,2.6218474,2.90391267,2.7696936599999997,2.68102033,2.53688467,2.4581823220000003
581,3748,3.170408411,3.2960760300000005,3.1332663120000004,3.0839135850000003,3.1715991420000007,2.8020505000000004
582,3259,2.79854702,2.894212035,3.2275755299999997,2.7157993200000003,2.82618033,2.6911846500000003
583,3775,2.45410314,2.5985631899999997,2.5838854500000004,2.49164791,2.4257894,2.37516536
584,3929,2.91380179,3.04458824,3.0138080300000003,2.89370684,2.7424514899999997,2.83354774
585,1487,2.52008607,2.84083763,2.5216173279999996,2.6372082,2.5731480599999994,2.43917808
586,68,2.86390786,3.13649078,2.9585604200000004,2.7734655,2.68261576,2.73772536
587,8855,3.283063034,3.5386344820000004,3.37327071,3.059992108,3.018729841,2.588649775
588,3848,2.4759985049999997,2.72262818,2.53764493,2.344281435,2.513880795,2.4449579200000002
589,3321,2.71904679,2.96279382,2.8035973800000002,2.77617042,2.672069915,2.5551453649999996
590,1477,2.9204753500000002,3.09363558,2.97114005,2.92194284,2.7793264399999997,2.8877784399999995
591,5001,2.7644459599999998,3.07192397,2.80474655,2.74638177,2.76236894,2.66906653
592,1197,2.96900758,3.1168876,2.99391389,2.9355230800000003,2.9044233900000003,2.85102111
593,10387,3.0368680400000003,3.1119236,3.0261453400000002,2.9563157500000004,2.8853302299999997,3.04379926
594,21661,3.05616208,3.25506693,3.07465685,3.06948503,2.7941263100000002,3.04011618
595,1675,2.70954241,2.94630663,2.85816852,2.72481205,2.70327257,2.61894854
596,2926,2.89938268,2.93029027,2.896122391,2.99588264,2.7729341599999997,2.7590956619999996
597,3262,2.12277065,2.6313454199999997,2.264290036,2.187302968,2.05053865,2.0873476799999997
598,1676,2.165318048,2.303843742,2.3830343800000002,2.192452214,2.0668511269999996,2.178103938
599,2718,2.3716715200000005,2.6513765920000005,2.4161973089999997,2.37641044,2.2093837,2.4504067
600,2927,2.229863063,2.3593049899999996,2.429711,2.370798255,2.2931928200000002,2.17420538
601,1479,1.7993398950000001,2.0896262500000002,2.0008133320000003,1.8553778089999997,1.786078178,1.6632358170000001
602,2146,2.37760344,2.87345956,2.43003568,2.38257534,2.353562675,2.34354131
603,5596,3.0399813,3.38639665,3.2525317500000006,2.9101677100000005,2.7082084,2.7711898300000004
604,2147,2.2729385200000003,2.6642809819999997,2.350399352,2.37640997,2.036790343,2.29134034
605,1563,2.91578054,2.9980049199999996,3.01612101,3.01057081,2.7700925450000002,2.82956079
606,3709,2.381163635,2.8902175080000005,2.60034682,2.42995498,2.3291941050000005,2.184454845
607,1564,1.930021897,2.051809498,1.978069639,1.990627914,1.965954305,1.903863983
608,10542,3.598563242,3.7801230099999996,3.7068905919999997,3.5601380259999997,3.3526211619999997,3.588261822
609,21732,3.7629322759999995,4.187989417,3.423229225,3.968056052,3.7096546860000004,3.397048916
610,8178,3.6599870979999998,3.4960754387899997,3.5650715040000005,3.748248829,3.591240018,3.7868688130000003
611,9459,3.713167387,3.819031576,3.9909701033,3.6041110979999997,3.550686561999999,3.4454780269999996
612,21796,3.4589485780000007,3.588832588,3.554808775,3.3001844599999997,3.55206686,3.109261395
613,1927,2.547717185,2.9179681,2.6492796750000003,2.62989,2.497934195,2.3752355300000003
614,2148,2.200841736,2.157360095,2.323348,2.160066257,2.291502685,2.149941527
615,1015,2.9523563,3.0004824299999995,3.225749116,2.8437477600000003,2.9105719899999998,2.8153484700000004
616,10684,2.8338607700000003,3.2134032500000003,3.126522867,2.82066016,2.645979875,2.6516964300000003
617,3432,2.6111133499999997,3.004109609,2.477227838,2.80180931,2.481054018,2.6328605400000002
618,7107,2.94369653,3.09901663,2.9645710299999997,2.89616685,2.8427715,2.76385588
619,1678,2.371888983,2.73028583,2.500226758,2.315210047,2.306744487,2.2766073440000003
620,2463,2.74828656,3.0111637100000004,2.92168039,2.79247069,2.69367836,2.57394241
621,30032,3.406410161,3.4972834079999995,3.4565285,3.341040278,3.1174071879999996,2.8260836469999995
622,3776,2.81503671,3.2279983199999998,3.05345959,2.79995223,2.7693209000000003,2.6386505099999997
623,8155,2.99828608,3.320810814,3.18939723,3.0538994799999997,2.88499204,2.94799048
624,1385,1.823245338,1.788394755,2.1064843030000002,1.749881383,1.802673495,1.817878511
625,222,2.28678839,2.51660301,2.3797978200000003,2.38612007,2.260118442,2.15094304
626,11112,2.9156824699999997,2.81912628,2.93802011,2.91485977,2.83989267,2.98721786
627,2866,2.70784213,2.82302258,2.88938824,2.73015156,2.5296518299999997,2.67309498
628,1003,3.04812576,3.4037078989999996,3.2286525000000004,2.91616603,2.9488832400000002,2.8174590200000003
629,2928,2.94623468,3.0658794630000004,2.98323401,2.9045967200000002,2.7908432,2.8636308099999996
630,7640,3.12312772,3.311489497,3.2045581199999997,3.0855620900000003,2.9840347999999994,2.89509468
631,8597,3.14343897,3.378225548,3.16850889,3.1207981000000005,3.15177156,2.9112802899999997
632,2610,2.50589152,2.8280947800000003,2.45233538,2.54399716,2.374655315,2.4827690000000002
633,2260,2.38753948,2.81352933,2.7266309,2.4827139000000003,2.282570025,2.130031326
634,3711,2.4973766,2.86486431,2.46277087,2.417081876,2.476093325,2.4448876850000003
635,7532,2.9148609299999997,3.15824337,3.015565111,2.9077480299999996,2.7943218599999997,2.88757687
636,2150,2.9980511799999996,3.1966094000000003,2.89095908,3.00458162,3.0299050800000003,2.87496411
637,2184,2.285002855,2.5402552700000003,2.162785576,2.355119175,2.2877580149999996,2.235860535
638,7893,2.55599563,2.439035307,2.67027099,2.6371935399999997,2.5270719899999996,2.53035161
639,6777,3.08307725,3.445848742,3.10754367,3.02689563,3.0032861,2.7835737299999996
640,3990,3.13604867,3.426825062,3.171023407,3.0665083299999996,2.85965342,2.8673524199999996
641,1480,2.4689652300000002,2.7019366099999997,2.5289859649999995,2.5109545900000003,2.3932778900000002,2.23330979
642,1481,2.52583531,2.6195424299999996,2.5229585500000002,2.61770581,2.43524847,2.4982585900000003
643,1482,2.89833827,2.95914585,2.8752861899999997,2.80588267,2.83389006,3.0353114249999997
644,30086,3.492016327,3.70679262,3.506983984,3.273883401,3.508450674,3.526825478
645,1501,3.0355775599999997,3.33357602,3.1421835000000007,2.8725793900000003,2.99417198,2.68324328
646,32553,2.4952204699999996,2.534219462,2.54890138,2.48578716,2.5215694199999996,2.4361848
647,1469,1.946963964,2.02092198,1.9759162140000002,2.082598515,1.9237524330000002,1.859864808
648,9635,2.3102474699999997,2.3799498299999997,2.3014044300000003,2.30843717,2.33478933,2.2577752259999997
649,1486,2.988617778,2.987240047,3.01372244,2.94114706,2.9044758769999994,3.2361859396999995
650,1488,2.49743368,2.6523668799999998,2.4793731699999997,2.5227064500000003,2.5596319499999995,2.405399105
651,1484,2.90038478,3.13893584,3.0417956100000003,2.89474695,2.78897908,2.74343602
652,1489,2.26790792,2.3904081,2.37273178,2.3521225599999998,2.294801135,2.1794580550000004
653,22187,3.31883605,3.394159116,3.327174152,3.3215396100000003,3.361158111,2.75274548
654,2464,2.5131517399999996,2.79770779,2.94806139,2.6032869,2.33571011,2.448953364
655,19,2.75772402,3.07163715,2.8924531100000004,2.74455559,2.68256088,2.6327729599999996
656,2722,1.976379173,2.0484652750000003,2.2062928900000003,2.0467961420000003,1.9325434069999998,1.922177005
657,5317,3.128022359,3.442773175,3.267556294,3.0650589,3.05946241,2.8957512999999997
658,1915,2.50499058,2.77567008,2.7401435800000002,2.4509747799999997,2.437240015,2.3758126850000005
659,1353,2.73788811,3.0466993999999996,2.8436738999999998,2.9024959000000004,2.62047137,2.64056306
660,58,3.1957342900000003,3.315800576,3.4684614590000007,2.9529294000000004,2.9245971,3.2660914300000004
661,1916,3.01000915,3.300666832,3.2001617920000003,2.9285407900000004,2.8085984299999995,2.76017151
662,1566,2.8218787800000005,2.9594265799999997,2.84109233,2.8963510400000003,2.65285442,2.593165225
663,34244,3.1485661400000002,3.3033847350000003,3.07285089,2.4942342349999995,3.3448488760000004,3.74608013
664,22455,3.7080794749999995,3.77236462,3.5732017320000002,3.7967201818,3.44711779,3.8991094200000003
665,23427,3.605489086,3.76210203,3.69623567,3.348795507,3.753296261,3.2846578379999998
666,23263,3.319624052,3.3882900100000004,3.4209818608,3.371649663,2.945787029,2.854106945
667,25228,2.9466454300000002,2.9937948299999997,2.713082783,2.888830379,3.13532322,2.9040017799999998
668,9744,2.745294905,3.1616738019999997,2.99743654,2.8322662100000002,2.5895213599999996,2.538426185
669,9226,2.66175734,2.9342262899999993,2.83852775,2.628852235,2.4842199050000002,2.5669074400000005
670,22227,3.27016472,3.393519415,3.3863439459999998,3.1826631299999995,3.2747647300000002,3.06207999
671,3036,2.97482763,3.3059453999999993,2.82885675,3.03386529,2.95646909,2.9699706
672,3265,2.055144954,2.139823491,2.3466470740000003,2.119407708,2.056475363,2.0221864079999996
673,33283,3.543548352,3.65479263,3.6989833739999995,2.9918957400000004,3.380807793,2.937070496
674,1798,2.296170085,2.35898276,2.7113357000000002,2.3482750799999996,2.2116549599999997,2.175374575
675,2575,2.49811961,2.7834923999999996,2.579125745,2.4727037050000007,2.66472059,2.265250505
676,3046,2.4298315949999996,2.7639030300000007,2.587355115,2.476670725,2.092558626,2.388190808
677,2071,2.6968794500000004,3.12460305,2.77825912,2.7321631699999998,2.64754725,2.6346861000000006
678,3492,2.70285698,3.02433246,2.85692561,2.74997969,2.7056856799999998,2.43142845
679,1253,2.5836304100000005,2.2483951149999997,2.580060202,2.6587228500000006,2.6351027,2.581516993
680,1918,2.67036142,2.9628519300000002,2.8662108699999997,2.72706005,2.622275715,2.508643195
681,23621,2.93464166,3.3129391000000004,2.9517510000000002,2.99456836,2.85914031,2.8181044699999998
682,3434,2.27125454,2.3828254980000003,2.35867145,2.4886893900000002,2.32436196,2.2207564939999997
683,1017,3.0955925300000002,3.328654619,3.2313516999999994,3.04929243,2.89636348,2.8126528499999996
684,1443,3.3852727200000006,3.518072483,3.5284438099999997,3.536960003,3.2895332700000006,3.16004237
685,4972,2.9425718099999996,3.10070946,3.0333739499999997,2.8828675599999998,2.7847939,2.76954572
686,3266,2.141171403,2.82921644,2.337058722,2.2124843640000003,1.99555376,1.983921657
687,1919,2.78819178,3.2175326109999998,2.9238542699999996,2.79179732,2.54668102,2.3390266219999996
688,2929,2.56239752,2.7887489450000005,2.8291186300000004,2.6182891099999996,2.5011511100000003,2.4139936300000002
689,10014,3.0216353199999992,3.22819443,3.22539608,2.8026395,2.6810956,3.3520901139999997
690,2973,3.1430326259999997,3.329747179,3.2090924349999996,3.234305809,2.997061737,2.9774981499999997
691,8037,2.90459793,3.255000464,3.0160515400000003,2.94400739,2.70319536,2.78720717
692,5389,3.0178247099999997,3.431325557,3.2089407100000003,3.0043863699999998,2.91059369,2.7900030499999997
693,1202,2.8901279200000003,3.07651465,2.99025489,3.0441263600000004,2.87507271,2.6900951199999996
694,22033,3.472267424,3.615434204,3.4695841009999997,3.502272145,3.415553952,3.4566894100000005
695,6782,2.9472435699999995,3.205464,3.1637887279999997,2.93369108,2.8003147399999997,2.7132343899999998
696,3267,2.65956143,3.0943042600000004,2.7963618599999998,2.7314345,2.5079968,2.5943159099999997
697,1018,3.04581816,3.282447371,3.1645191699999997,2.9666301800000006,2.86697322,2.85496579
698,7871,2.9942971399999996,3.2293868700000004,3.1440274900000005,2.94724233,2.90639749,2.69295855
699,3194,2.6372485799999996,2.5344139299999995,2.75241667,2.6352724,2.57866599,2.66344207
700,3749,2.079527598,2.1529293619999996,2.0641979,2.069603,2.11504678,2.0613248029999998
701,1444,1.9622962139999998,2.36566521,2.283868569,2.076380875,1.8938079650000001,1.878524263
702,1964,2.260286365,2.67984805,2.4452879299999997,2.41987001,2.253671716,2.109751757
703,1445,1.7371692579999998,1.985568169,1.794322318,1.8977691509999999,1.798076472,1.6953578289999998
704,1602,2.4972348099999997,2.75274221,2.59153579,2.57266023,2.46911816,2.42403827
705,9507,2.9438999000000003,2.76171205,3.0345474300000004,2.9872487800000003,2.88837412,2.9746391500000002
706,1569,1.680660716,2.013667782,1.7915780259999998,1.768871263,1.7085547400000003,1.6228538609999998
707,1571,2.9794218800000003,3.06476581,3.0574805499999993,3.00196234,2.9101455999999994,2.85591557
708,1562,2.9689606500000005,3.12762694,3.0344993299999996,3.02059639,2.9422564,2.82398233
709,5622,3.2606516580000005,3.386769552,3.263374936,3.290613446,3.1319465799999997,3.148620965
710,1572,2.4545620799999996,2.72048141,2.62644683,2.44746757,2.4364852800000003,2.33937695
711,1573,2.61077705,2.61111367,2.87535615,2.78400904,2.483710325,2.377541195
712,1574,2.5506967599999997,2.7172093700000004,2.58139168,2.57697835,2.5075643199999997,2.50405517
713,2608,2.53098703,2.7114957199999994,2.374049065,2.47555661,2.462551508,2.6417137399999997
714,8660,2.78745963,3.0658908800000004,2.85717915,2.9185806000000003,2.7216847,2.66470187
715,3268,1.981742069,2.067212771,2.228762828,2.110925561,2.125461486,1.888913848
716,23385,3.2512799099999996,3.3299702969999996,3.3040481030000004,3.3006222079999996,3.157130868,2.493303581
717,1203,2.8586406700000007,2.90053294,2.85795668,2.79552977,2.8419671,2.8596819099999995
718,3813,2.8696478300000003,3.4233747969999997,2.8540774599999996,2.80791003,2.72717296,2.282634055
719,4642,2.95106933,3.26650611,3.1562101209999995,3.156469947,2.7714587850000005,2.6356027600000003
720,2264,2.9684533699999998,3.3484779779999996,2.99531048,2.87501125,2.925187525,2.84626565
721,1429,2.223362025,2.3893393840000003,2.220605404,2.3580490739999997,2.257881555,2.088765155
722,3778,2.073412083,2.6007851000000004,2.43225398,2.07150822,2.064025279,2.008003456
723,2153,2.6617620300000002,3.49608655,2.73705882,2.71240704,2.5875903,2.57676325
724,1575,2.9648249300000002,3.09929246,3.10139918,2.9797890300000005,2.8825555799999996,2.89608415
725,1799,2.60954852,2.847558104,2.78139101,2.76821688,2.484435515,2.5316784949999995
726,2073,2.43631303,2.34533198,2.33961341,2.513491675,2.4059972949999997,2.4559835699999994
727,1800,2.9461510600000005,3.1634062800000002,3.2214341130000004,2.8570641,2.9203715999999997,2.82447971
728,1866,2.521749925,2.7711676299999994,2.482972455,2.4866202200000003,2.69670059,2.3089292450000003
729,2006,2.796661555,2.9317518349999996,2.8520021349999998,2.69999376,2.61187541,2.475191985
730,1074,2.59620606,2.95291003,2.777663444,2.63786841,2.64475695,2.41180287
731,2267,2.84713648,3.1730473279999996,3.05540633,2.9514407200000004,2.7833362,2.64297461
732,2268,2.41509139,2.58082841,2.489703855,2.5315589700000003,2.4155120599999997,2.3271642000000003
733,1867,2.5167069349999998,2.666973565,2.543647155,2.441690295,2.6049284200000002,2.377275115
734,3779,2.95902218,3.38462608,3.0409383,2.98195989,2.8586412099999996,2.290418
735,3570,2.8891548599999997,3.2403134000000002,3.01277563,2.88539465,2.6486266699999996,2.83509974
736,6977,2.89768046,3.44651569,3.0775531900000006,2.90225657,2.7289824300000003,2.72905787
737,9314,3.1688459,3.366693336,3.21110411,3.0856843,3.1168178399999995,2.97313491
738,3687,2.8362275299999995,3.093332558,2.91249245,2.711001705,2.89273537,2.76314436
739,3780,2.713915,2.94054539,2.83695709,2.7178259899999997,2.75476163,2.5832998900000006
740,2169,3.01145561,3.529367444,3.13981388,2.96449618,2.8416461950000005,2.8403765900000004
741,2930,2.59304185,2.963665292,2.80707852,2.431509714,2.58193895,2.5607144999999996
742,1684,2.64051058,2.9674135500000003,2.48505904,2.8175095400000005,2.574816685,2.552609595
743,3991,3.07098075,3.3573151680000004,3.160963764,3.06171958,2.95572206,2.8990444699999998
744,1868,2.24618341,2.41666942,2.279262215,2.303621125,2.255795835,2.218096755
745,203,2.8280854499999997,3.0875036999999996,2.9641230000000003,2.8974853799999996,2.7484271000000002,2.6643503399999995
746,2931,2.65345141,2.8522677400000003,2.652142095,2.71748169,2.38808644,2.7313049499999997
747,4838,3.1272777,3.428279201,3.2840419140000003,3.1145795400000003,2.9733412300000004,2.90917123
748,1490,3.0170713899999995,3.2483980920000004,3.1073671099999998,2.98205931,2.89468543,2.78815233
749,2353,2.015921725,2.4819608759999996,2.3040287900000003,2.16186014,2.003122147,1.9296592070000003
750,22884,2.96140463,3.09883417,3.01596042,2.9858926,2.93576187,2.89631262
751,3270,2.06091362,2.3548908870000003,2.1654660199999998,2.02027958,2.036007466,2.027633629
752,5734,3.17334467,3.2087348569999996,3.3052817940000003,3.164880216,2.89930089,2.86087431
753,2074,2.6970383699999996,3.05353232,2.85580895,2.81972249,2.5068504399999996,2.51682725
754,7986,3.393667271,3.501914886,3.5673892919999997,3.2521421810000004,3.0465467299999998,2.7518231479999997
755,10509,2.83162309,2.8292902700000004,2.8285865599999997,2.756374825,2.7576321299999997,3.26590823
756,2728,1.964342947,1.8716419229999999,2.10723538,2.0038457039999997,2.111401474,1.9199245999999999
757,2354,2.241375125,2.45532764,2.43331371,2.261284642,2.112451221,2.250973125
758,3713,1.905852865,2.030605214,1.932574669,2.108559751,1.7950820429999998,1.8928126820000002
759,4661,2.82425351,3.03102762,2.8349655000000005,2.86783683,2.87933427,2.7701208900000003
760,3714,2.262455255,2.50312295,2.356339405,2.329251825,2.190660025,2.159721405
761,9089,2.87977502,3.0501874000000004,2.99769404,2.9623847400000005,2.7835052699999996,2.74326991
762,1801,2.208465565,3.04116894,2.128470078,2.31607949,2.278288264,2.10773233
763,3272,2.83275577,3.1889558009999996,3.109490416,2.758463405,2.60579299,2.8719670280000003
764,3571,2.4723406199999998,2.5656038299999997,2.62805373,2.52693598,2.42659266,2.4135247300000002
765,1097,2.5610657900000002,2.8769322199999996,2.6148448699999998,2.6055463000000003,2.56372592,2.49328085
766,2075,2.67491148,3.2060363499999998,2.7789734999999998,2.79192879,2.65858771,2.4980345400000004
767,3961,2.71108385,3.09363083,2.88068389,2.82663321,2.67246964,2.5421717499999996
768,20552,2.90711214,3.22301032,2.88305689,2.8703835199999994,3.07003657,2.73732189
769,2466,2.9091207839999997,2.985287921,3.011085917,2.990616406,2.7307109450000002,2.5167935320000003
770,3273,2.86887037,3.242539121,2.99076599,2.8978071499999998,2.72680998,2.75184994
771,1209,2.89004686,3.02794644,2.92520164,2.8621393,2.81486299,2.78146906
772,2729,2.26900934,2.52256302,2.39956636,2.4434824600000002,2.1066794,2.21555192
773,129,1.837924297,2.142339689,2.145641833,1.9093791109999998,1.957670956,1.770487347
774,1171,1.743848706,1.6835948654,1.858038025,1.679991136,2.130621426,1.640552043
775,2548,2.27039189,2.484609816,2.36956728,2.21883189,2.145297362,2.3462060499999997
776,3274,2.030424188,2.540519724,2.170739195,2.048549476,2.209544904,1.944788552
777,7279,2.51086086,2.68856384,2.68354154,2.43434973,2.42793114,2.41220179
778,4595,2.655167,3.0278614310000003,2.79945011,2.6104073349999997,2.5005335749999995,2.6216440899999998
779,8083,3.250435035,3.493710027,3.5497607349999996,3.038971498,3.0005067519999997,3.1728055899999994
780,17,2.7881013699999997,2.9697424599999995,2.8617538700000003,2.78179209,2.6807510999999997,2.5552943900000002
781,30838,2.85157236,3.355858546,3.04388959,2.92320405,2.77192165,2.60641254
782,3048,2.33589015,2.95196015,2.5378440199999996,2.295566715,2.33986608,2.11187281
783,7570,2.71625135,3.0535408150000003,2.61104157,2.69053538,2.7722019799999997,2.46025732
784,1098,2.57800496,2.8042128099999997,2.7563511399999996,2.61990589,2.480804075,2.30591722
785,1099,2.45461883,2.66979867,2.2402741440000002,2.59417305,2.3373337410000006,2.4856754199999997
786,2270,2.96611884,3.3315886900000002,3.1461728,2.9866756299999997,2.8212381199999994,2.7716496000000004
787,26110,3.4225455969999996,3.552576012,3.405912444,3.5098594,3.315014133,3.2398844649999994
788,4788,2.90809051,3.17411005,2.9973365099999993,2.93973316,2.7377366999999997,2.61805323
789,9621,2.75678954,3.150338843,3.01629704,2.8451021900000004,2.4104903699999998,2.5474368700000003
790,1920,2.68900454,2.3243106829999998,2.7790274100000003,2.7824329000000003,2.6268009,2.64101711
791,10279,2.7958738000000003,2.943816515,2.7156078800000003,2.88031189,2.81590358,2.6029351939999996
792,2933,2.396226735,2.8542093799999995,2.5793086549999997,2.48912209,2.225103824,2.2811346199999996
793,1681,2.96206426,3.2426120509999996,3.11161883,2.87879079,2.8559501599999995,2.8728382
794,1921,2.8945531,3.386708324,3.1343038699999997,2.9035537,2.65379326,2.66068463
